loss: No train | epoch: 1/20000 | score: 51 | time left: 17:06:22 | avg_q: 0.0324 | epsilon: 1.0 | reward: -95 | avg time per epoch: 0:00:03 | time elapsed: 0:00:03 | 
loss: 1.1406 | epoch: 10599/20000 | score: 352 | time left: 2 days, 7:01:25 | avg_q: 38.7197 | epsilon: 0.05 | reward: 88 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:01:44 | 
loss: 1.1306 | epoch: 10600/20000 | score: 289 | time left: 2 days, 7:01:11 | avg_q: 39.0429 | epsilon: 0.05 | reward: 70 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:02:13 | 
loss: 1.8622 | epoch: 10601/20000 | score: 334 | time left: 2 days, 7:01:00 | avg_q: 39.1285 | epsilon: 0.05 | reward: 78 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:02:45 | 
loss: 1.5830 | epoch: 10602/20000 | score: 77 | time left: 2 days, 7:00:28 | avg_q: 39.3360 | epsilon: 0.05 | reward: -61 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:02:54 | 
loss: 1.0830 | epoch: 10603/20000 | score: 310 | time left: 2 days, 7:00:15 | avg_q: 38.3464 | epsilon: 0.05 | reward: 82 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:03:25 | 
loss: 1.1633 | epoch: 10604/20000 | score: 72 | time left: 2 days, 6:59:43 | avg_q: 40.0467 | epsilon: 0.05 | reward: -62 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:03:33 | 
loss: 3.8937 | epoch: 10605/20000 | score: 247 | time left: 2 days, 6:59:25 | avg_q: 38.2969 | epsilon: 0.05 | reward: 41 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:03:58 | 
loss: 1.9767 | epoch: 10606/20000 | score: 491 | time left: 2 days, 6:59:25 | avg_q: 41.6083 | epsilon: 0.05 | reward: 160 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:04:43 | 
loss: 1.9707 | epoch: 10607/20000 | score: 114 | time left: 2 days, 6:58:56 | avg_q: 37.6000 | epsilon: 0.05 | reward: -33 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:04:55 | 
loss: 2.6976 | epoch: 10608/20000 | score: 332 | time left: 2 days, 6:58:45 | avg_q: 41.3803 | epsilon: 0.05 | reward: 72 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:05:27 | 
loss: 3.1270 | epoch: 10609/20000 | score: 62 | time left: 2 days, 6:58:12 | avg_q: 39.3761 | epsilon: 0.05 | reward: -69 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:05:34 | 
loss: 1.8131 | epoch: 10610/20000 | score: 99 | time left: 2 days, 6:57:42 | avg_q: 42.3896 | epsilon: 0.05 | reward: -47 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:05:45 | 
loss: 2.7408 | epoch: 10611/20000 | score: 559 | time left: 2 days, 6:57:46 | avg_q: 39.6680 | epsilon: 0.05 | reward: 188 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:06:35 | 
loss: 1.7248 | epoch: 10612/20000 | score: 660 | time left: 2 days, 6:57:58 | avg_q: 41.1135 | epsilon: 0.05 | reward: 246 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:07:33 | 
loss: 1.3323 | epoch: 10613/20000 | score: 94 | time left: 2 days, 6:57:27 | avg_q: 40.0328 | epsilon: 0.05 | reward: -51 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:07:43 | 
loss: 3.1425 | epoch: 10614/20000 | score: 239 | time left: 2 days, 6:57:09 | avg_q: 41.4636 | epsilon: 0.05 | reward: 29 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:08:08 | 
loss: 3.1137 | epoch: 10615/20000 | score: 42 | time left: 2 days, 6:56:34 | avg_q: 37.4926 | epsilon: 0.05 | reward: -79 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:08:13 | 
loss: 2.6958 | epoch: 10616/20000 | score: 212 | time left: 2 days, 6:56:13 | avg_q: 40.2724 | epsilon: 0.05 | reward: 22 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:08:34 | 
loss: 1.7596 | epoch: 10617/20000 | score: 271 | time left: 2 days, 6:55:57 | avg_q: 37.4397 | epsilon: 0.05 | reward: 61 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:09:01 | 
loss: 1.8808 | epoch: 10618/20000 | score: 653 | time left: 2 days, 6:56:08 | avg_q: 39.8989 | epsilon: 0.05 | reward: 233 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:09:58 | 
loss: 2.8618 | epoch: 10619/20000 | score: 231 | time left: 2 days, 6:55:49 | avg_q: 37.5639 | epsilon: 0.05 | reward: 24 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:10:22 | 
loss: 1.9938 | epoch: 10620/20000 | score: 140 | time left: 2 days, 6:55:22 | avg_q: 39.7558 | epsilon: 0.05 | reward: -25 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:10:37 | 
loss: 2.1309 | epoch: 10621/20000 | score: 163 | time left: 2 days, 6:54:58 | avg_q: 39.4312 | epsilon: 0.05 | reward: -3 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:10:54 | 
loss: 1.4072 | epoch: 10622/20000 | score: 271 | time left: 2 days, 6:54:42 | avg_q: 38.9443 | epsilon: 0.05 | reward: 47 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:11:21 | 
loss: 1.3731 | epoch: 10623/20000 | score: 563 | time left: 2 days, 6:54:47 | avg_q: 40.1144 | epsilon: 0.05 | reward: 202 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:12:12 | 
loss: 1.5658 | epoch: 10624/20000 | score: 42 | time left: 2 days, 6:54:12 | avg_q: 37.4648 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:12:17 | 
loss: 4.3969 | epoch: 10625/20000 | score: 73 | time left: 2 days, 6:53:39 | avg_q: 41.7395 | epsilon: 0.05 | reward: -61 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:12:25 | 
loss: 1.9723 | epoch: 10626/20000 | score: 512 | time left: 2 days, 6:53:41 | avg_q: 38.1269 | epsilon: 0.05 | reward: 178 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:13:12 | 
loss: 2.9359 | epoch: 10627/20000 | score: 486 | time left: 2 days, 6:53:41 | avg_q: 41.3020 | epsilon: 0.05 | reward: 162 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:13:56 | 
loss: 1.2968 | epoch: 10628/20000 | score: 76 | time left: 2 days, 6:53:09 | avg_q: 38.6805 | epsilon: 0.05 | reward: -63 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:14:05 | 
loss: 2.1579 | epoch: 10629/20000 | score: 476 | time left: 2 days, 6:53:07 | avg_q: 41.5814 | epsilon: 0.05 | reward: 161 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:14:49 | 
loss: 2.5684 | epoch: 10630/20000 | score: 508 | time left: 2 days, 6:53:09 | avg_q: 37.9121 | epsilon: 0.05 | reward: 176 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:15:35 | 
loss: 2.7477 | epoch: 10631/20000 | score: 266 | time left: 2 days, 6:52:52 | avg_q: 39.2252 | epsilon: 0.05 | reward: 43 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:16:01 | 
loss: 5.0706 | epoch: 10632/20000 | score: 249 | time left: 2 days, 6:52:35 | avg_q: 39.8196 | epsilon: 0.05 | reward: 47 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:16:27 | 
loss: 1.2506 | epoch: 10633/20000 | score: 77 | time left: 2 days, 6:52:03 | avg_q: 39.1912 | epsilon: 0.05 | reward: -58 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:16:35 | 
loss: 1.3981 | epoch: 10634/20000 | score: 316 | time left: 2 days, 6:51:50 | avg_q: 40.3726 | epsilon: 0.05 | reward: 70 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:17:06 | 
loss: 1.6529 | epoch: 10635/20000 | score: 181 | time left: 2 days, 6:51:27 | avg_q: 37.6328 | epsilon: 0.05 | reward: 4 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:17:25 | 
loss: 2.0929 | epoch: 10636/20000 | score: 408 | time left: 2 days, 6:51:22 | avg_q: 41.0375 | epsilon: 0.05 | reward: 133 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:18:03 | 
loss: 2.4848 | epoch: 10637/20000 | score: 42 | time left: 2 days, 6:50:46 | avg_q: 37.1990 | epsilon: 0.05 | reward: -79 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:18:08 | 
loss: 2.1974 | epoch: 10638/20000 | score: 186 | time left: 2 days, 6:50:24 | avg_q: 40.2515 | epsilon: 0.05 | reward: 3 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:18:28 | 
loss: 1.8778 | epoch: 10639/20000 | score: 130 | time left: 2 days, 6:49:56 | avg_q: 37.1364 | epsilon: 0.05 | reward: -31 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:18:42 | 
loss: 2.1413 | epoch: 10640/20000 | score: 218 | time left: 2 days, 6:49:36 | avg_q: 40.4890 | epsilon: 0.05 | reward: 31 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:19:04 | 
loss: 2.4768 | epoch: 10641/20000 | score: 321 | time left: 2 days, 6:49:24 | avg_q: 38.7807 | epsilon: 0.05 | reward: 72 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:19:35 | 
loss: 1.6037 | epoch: 10642/20000 | score: 289 | time left: 2 days, 6:49:10 | avg_q: 40.3922 | epsilon: 0.05 | reward: 72 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:20:04 | 
loss: 2.4950 | epoch: 10643/20000 | score: 153 | time left: 2 days, 6:48:44 | avg_q: 37.9288 | epsilon: 0.05 | reward: -15 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:20:20 | 
loss: 2.8582 | epoch: 10644/20000 | score: 88 | time left: 2 days, 6:48:13 | avg_q: 42.3393 | epsilon: 0.05 | reward: -55 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:20:30 | 
loss: 2.5818 | epoch: 10645/20000 | score: 488 | time left: 2 days, 6:48:13 | avg_q: 38.4392 | epsilon: 0.05 | reward: 166 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:21:15 | 
loss: 3.4944 | epoch: 10646/20000 | score: 155 | time left: 2 days, 6:47:48 | avg_q: 42.7649 | epsilon: 0.05 | reward: -15 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:21:31 | 
loss: 4.2418 | epoch: 10647/20000 | score: 186 | time left: 2 days, 6:47:25 | avg_q: 39.9145 | epsilon: 0.05 | reward: 3 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:21:51 | 
loss: 2.6374 | epoch: 10648/20000 | score: 42 | time left: 2 days, 6:46:50 | avg_q: 42.4927 | epsilon: 0.05 | reward: -81 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:21:56 | 
loss: 1.8743 | epoch: 10649/20000 | score: 537 | time left: 2 days, 6:46:53 | avg_q: 39.9276 | epsilon: 0.05 | reward: 182 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:22:44 | 
loss: 2.4900 | epoch: 10650/20000 | score: 462 | time left: 2 days, 6:46:51 | avg_q: 42.6173 | epsilon: 0.05 | reward: 154 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:23:27 | 
loss: 1.8973 | epoch: 10651/20000 | score: 171 | time left: 2 days, 6:46:27 | avg_q: 40.1474 | epsilon: 0.05 | reward: -10 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:23:45 | 
loss: 1.6484 | epoch: 10652/20000 | score: 222 | time left: 2 days, 6:46:08 | avg_q: 43.0528 | epsilon: 0.05 | reward: 28 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:24:07 | 
loss: 6.2173 | epoch: 10653/20000 | score: 217 | time left: 2 days, 6:45:47 | avg_q: 40.0313 | epsilon: 0.05 | reward: 26 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:24:30 | 
loss: 1.5325 | epoch: 10654/20000 | score: 71 | time left: 2 days, 6:45:15 | avg_q: 42.9961 | epsilon: 0.05 | reward: -60 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:24:38 | 
loss: 2.8441 | epoch: 10655/20000 | score: 402 | time left: 2 days, 6:45:09 | avg_q: 38.7159 | epsilon: 0.05 | reward: 110 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:25:16 | 
loss: 2.1882 | epoch: 10656/20000 | score: 102 | time left: 2 days, 6:44:39 | avg_q: 41.7433 | epsilon: 0.05 | reward: -45 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:25:27 | 
loss: 2.5631 | epoch: 10657/20000 | score: 194 | time left: 2 days, 6:44:17 | avg_q: 39.1880 | epsilon: 0.05 | reward: 16 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:25:47 | 
loss: 1.9431 | epoch: 10658/20000 | score: 394 | time left: 2 days, 6:44:10 | avg_q: 41.9121 | epsilon: 0.05 | reward: 107 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:26:24 | 
loss: 2.6883 | epoch: 10659/20000 | score: 321 | time left: 2 days, 6:43:58 | avg_q: 39.2140 | epsilon: 0.05 | reward: 82 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:26:56 | 
loss: 1.8878 | epoch: 10660/20000 | score: 276 | time left: 2 days, 6:43:42 | avg_q: 42.3486 | epsilon: 0.05 | reward: 63 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:27:23 | 
loss: 1.3575 | epoch: 10661/20000 | score: 72 | time left: 2 days, 6:43:10 | avg_q: 43.4742 | epsilon: 0.05 | reward: -65 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:27:31 | 
loss: 1.8633 | epoch: 10662/20000 | score: 119 | time left: 2 days, 6:42:42 | avg_q: 41.2495 | epsilon: 0.05 | reward: -39 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:27:44 | 
loss: 1.9716 | epoch: 10663/20000 | score: 373 | time left: 2 days, 6:42:34 | avg_q: 43.6940 | epsilon: 0.05 | reward: 113 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:28:20 | 
loss: 1.1686 | epoch: 10664/20000 | score: 92 | time left: 2 days, 6:42:03 | avg_q: 42.9424 | epsilon: 0.05 | reward: -55 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:28:30 | 
loss: 1.3421 | epoch: 10665/20000 | score: 508 | time left: 2 days, 6:42:04 | avg_q: 43.8867 | epsilon: 0.05 | reward: 172 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:29:16 | 
loss: 1.3218 | epoch: 10666/20000 | score: 107 | time left: 2 days, 6:41:34 | avg_q: 42.0376 | epsilon: 0.05 | reward: -39 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:29:28 | 
loss: 2.3118 | epoch: 10667/20000 | score: 151 | time left: 2 days, 6:41:09 | avg_q: 46.2470 | epsilon: 0.05 | reward: -23 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:29:44 | 
loss: 3.5680 | epoch: 10668/20000 | score: 303 | time left: 2 days, 6:40:55 | avg_q: 42.2407 | epsilon: 0.05 | reward: 72 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:30:14 | 
loss: 2.0645 | epoch: 10669/20000 | score: 127 | time left: 2 days, 6:40:28 | avg_q: 45.4171 | epsilon: 0.05 | reward: -24 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:30:27 | 
loss: 2.5486 | epoch: 10670/20000 | score: 199 | time left: 2 days, 6:40:06 | avg_q: 41.6328 | epsilon: 0.05 | reward: 8 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:30:48 | 
loss: 2.0635 | epoch: 10671/20000 | score: 42 | time left: 2 days, 6:39:31 | avg_q: 43.3455 | epsilon: 0.05 | reward: -81 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:30:53 | 
loss: 4.0798 | epoch: 10672/20000 | score: 49 | time left: 2 days, 6:38:56 | avg_q: 39.4894 | epsilon: 0.05 | reward: -76 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:30:59 | 
loss: 2.5301 | epoch: 10673/20000 | score: 72 | time left: 2 days, 6:38:24 | avg_q: 41.7548 | epsilon: 0.05 | reward: -61 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:31:07 | 
loss: 1.4211 | epoch: 10674/20000 | score: 613 | time left: 2 days, 6:38:32 | avg_q: 39.6415 | epsilon: 0.05 | reward: 241 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:32:01 | 
loss: 2.3868 | epoch: 10675/20000 | score: 211 | time left: 2 days, 6:38:11 | avg_q: 42.7522 | epsilon: 0.05 | reward: 25 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:32:22 | 
loss: 1.6557 | epoch: 10676/20000 | score: 42 | time left: 2 days, 6:37:36 | avg_q: 39.5634 | epsilon: 0.05 | reward: -81 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:32:27 | 
loss: 2.6755 | epoch: 10677/20000 | score: 672 | time left: 2 days, 6:37:47 | avg_q: 43.2980 | epsilon: 0.05 | reward: 241 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:33:26 | 
loss: 8.0713 | epoch: 10678/20000 | score: 72 | time left: 2 days, 6:37:15 | avg_q: 41.0384 | epsilon: 0.05 | reward: -64 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:33:34 | 
loss: 1.9682 | epoch: 10679/20000 | score: 543 | time left: 2 days, 6:37:18 | avg_q: 43.6417 | epsilon: 0.05 | reward: 200 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:34:23 | 
loss: 1.4855 | epoch: 10680/20000 | score: 103 | time left: 2 days, 6:36:48 | avg_q: 42.3912 | epsilon: 0.05 | reward: -37 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:34:34 | 
loss: 6.5992 | epoch: 10681/20000 | score: 349 | time left: 2 days, 6:36:38 | avg_q: 43.2003 | epsilon: 0.05 | reward: 105 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:35:07 | 
loss: 1.9296 | epoch: 10682/20000 | score: 267 | time left: 2 days, 6:36:22 | avg_q: 41.1200 | epsilon: 0.05 | reward: 39 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:35:34 | 
loss: 2.3123 | epoch: 10683/20000 | score: 112 | time left: 2 days, 6:35:53 | avg_q: 44.1592 | epsilon: 0.05 | reward: -35 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:35:46 | 
loss: 1.7656 | epoch: 10684/20000 | score: 533 | time left: 2 days, 6:35:56 | avg_q: 41.9347 | epsilon: 0.05 | reward: 197 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:36:35 | 
loss: 5.2078 | epoch: 10685/20000 | score: 60 | time left: 2 days, 6:35:22 | avg_q: 44.9248 | epsilon: 0.05 | reward: -71 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:36:41 | 
loss: 2.4322 | epoch: 10686/20000 | score: 89 | time left: 2 days, 6:34:51 | avg_q: 42.0334 | epsilon: 0.05 | reward: -48 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:36:51 | 
loss: 1.8926 | epoch: 10687/20000 | score: 185 | time left: 2 days, 6:34:28 | avg_q: 44.2308 | epsilon: 0.05 | reward: 6 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:37:10 | 
loss: 1.9852 | epoch: 10688/20000 | score: 250 | time left: 2 days, 6:34:11 | avg_q: 41.0058 | epsilon: 0.05 | reward: 31 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:37:36 | 
loss: 2.6156 | epoch: 10689/20000 | score: 182 | time left: 2 days, 6:33:48 | avg_q: 45.0542 | epsilon: 0.05 | reward: 3 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:37:55 | 
loss: 3.8291 | epoch: 10690/20000 | score: 79 | time left: 2 days, 6:33:16 | avg_q: 41.0822 | epsilon: 0.05 | reward: -56 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:38:03 | 
loss: 4.0852 | epoch: 10691/20000 | score: 380 | time left: 2 days, 6:33:08 | avg_q: 43.5407 | epsilon: 0.05 | reward: 95 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:38:40 | 
loss: 1.2021 | epoch: 10692/20000 | score: 314 | time left: 2 days, 6:32:55 | avg_q: 43.4089 | epsilon: 0.05 | reward: 84 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:39:10 | 
loss: 1.1431 | epoch: 10693/20000 | score: 467 | time left: 2 days, 6:32:54 | avg_q: 43.0100 | epsilon: 0.05 | reward: 164 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:39:53 | 
loss: 1.0618 | epoch: 10694/20000 | score: 297 | time left: 2 days, 6:32:40 | avg_q: 44.1934 | epsilon: 0.05 | reward: 74 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:40:23 | 
loss: 0.9774 | epoch: 10695/20000 | score: 173 | time left: 2 days, 6:32:16 | avg_q: 42.7221 | epsilon: 0.05 | reward: 4 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:40:41 | 
loss: 1.2500 | epoch: 10696/20000 | score: 239 | time left: 2 days, 6:31:58 | avg_q: 45.7662 | epsilon: 0.05 | reward: 22 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:41:05 | 
loss: 2.8009 | epoch: 10697/20000 | score: 133 | time left: 2 days, 6:31:30 | avg_q: 41.6551 | epsilon: 0.05 | reward: -30 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:41:19 | 
loss: 2.2323 | epoch: 10698/20000 | score: 392 | time left: 2 days, 6:31:23 | avg_q: 44.7582 | epsilon: 0.05 | reward: 129 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:41:57 | 
loss: 2.5330 | epoch: 10699/20000 | score: 52 | time left: 2 days, 6:30:49 | avg_q: 41.8996 | epsilon: 0.05 | reward: -74 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:42:03 | 
loss: 1.7790 | epoch: 10700/20000 | score: 284 | time left: 2 days, 6:30:34 | avg_q: 44.6368 | epsilon: 0.05 | reward: 59 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:42:31 | 
loss: 11.2993 | epoch: 10701/20000 | score: 219 | time left: 2 days, 6:30:14 | avg_q: 45.4577 | epsilon: 0.05 | reward: 18 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:42:53 | 
loss: 1.1965 | epoch: 10702/20000 | score: 133 | time left: 2 days, 6:29:47 | avg_q: 44.2072 | epsilon: 0.05 | reward: -23 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:43:07 | 
loss: 2.9371 | epoch: 10703/20000 | score: 313 | time left: 2 days, 6:29:35 | avg_q: 45.9017 | epsilon: 0.05 | reward: 65 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:43:38 | 
loss: 2.2702 | epoch: 10704/20000 | score: 97 | time left: 2 days, 6:29:04 | avg_q: 41.5359 | epsilon: 0.05 | reward: -50 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:43:49 | 
loss: 9.5703 | epoch: 10705/20000 | score: 126 | time left: 2 days, 6:28:37 | avg_q: 44.0791 | epsilon: 0.05 | reward: -26 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:44:02 | 
loss: 3.2256 | epoch: 10706/20000 | score: 423 | time left: 2 days, 6:28:32 | avg_q: 42.8610 | epsilon: 0.05 | reward: 140 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:44:42 | 
loss: 2.4996 | epoch: 10707/20000 | score: 466 | time left: 2 days, 6:28:30 | avg_q: 46.5418 | epsilon: 0.05 | reward: 160 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:45:25 | 
loss: 6.4113 | epoch: 10708/20000 | score: 153 | time left: 2 days, 6:28:04 | avg_q: 42.5730 | epsilon: 0.05 | reward: -5 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:45:41 | 
loss: 4.0063 | epoch: 10709/20000 | score: 603 | time left: 2 days, 6:28:11 | avg_q: 46.2646 | epsilon: 0.05 | reward: 231 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:46:35 | 
loss: 3.0210 | epoch: 10710/20000 | score: 436 | time left: 2 days, 6:28:07 | avg_q: 44.0351 | epsilon: 0.05 | reward: 150 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:47:15 | 
loss: 1.5199 | epoch: 10711/20000 | score: 249 | time left: 2 days, 6:27:49 | avg_q: 45.0651 | epsilon: 0.05 | reward: 49 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:47:40 | 
loss: 1.9210 | epoch: 10712/20000 | score: 69 | time left: 2 days, 6:27:17 | avg_q: 41.5806 | epsilon: 0.05 | reward: -64 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:47:48 | 
loss: 5.2477 | epoch: 10713/20000 | score: 181 | time left: 2 days, 6:26:54 | avg_q: 46.6990 | epsilon: 0.05 | reward: 0 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:48:07 | 
loss: 2.8095 | epoch: 10714/20000 | score: 149 | time left: 2 days, 6:26:28 | avg_q: 42.7125 | epsilon: 0.05 | reward: -20 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:48:23 | 
loss: 3.9145 | epoch: 10715/20000 | score: 185 | time left: 2 days, 6:26:05 | avg_q: 45.5036 | epsilon: 0.05 | reward: 4 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:48:42 | 
loss: 3.2948 | epoch: 10716/20000 | score: 317 | time left: 2 days, 6:25:53 | avg_q: 43.6330 | epsilon: 0.05 | reward: 88 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:49:13 | 
loss: 2.1523 | epoch: 10717/20000 | score: 424 | time left: 2 days, 6:25:48 | avg_q: 46.1626 | epsilon: 0.05 | reward: 146 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:49:53 | 
loss: 5.4324 | epoch: 10718/20000 | score: 470 | time left: 2 days, 6:25:46 | avg_q: 41.7500 | epsilon: 0.05 | reward: 165 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:50:36 | 
loss: 3.0055 | epoch: 10719/20000 | score: 219 | time left: 2 days, 6:25:26 | avg_q: 45.7400 | epsilon: 0.05 | reward: 11 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:50:58 | 
loss: 2.2022 | epoch: 10720/20000 | score: 219 | time left: 2 days, 6:25:06 | avg_q: 43.1620 | epsilon: 0.05 | reward: 31 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:51:20 | 
loss: 1.8216 | epoch: 10721/20000 | score: 470 | time left: 2 days, 6:25:04 | avg_q: 44.6753 | epsilon: 0.05 | reward: 164 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:52:04 | 
loss: 2.1964 | epoch: 10722/20000 | score: 220 | time left: 2 days, 6:24:44 | avg_q: 41.2910 | epsilon: 0.05 | reward: 32 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:52:26 | 
loss: 2.6694 | epoch: 10723/20000 | score: 214 | time left: 2 days, 6:24:24 | avg_q: 44.2356 | epsilon: 0.05 | reward: 25 | avg time per epoch: 0:00:21 | time elapsed: 2 days, 14:52:48 | 
